Feature ID	Taxon	Phyla	Class	Order	Family	Genus	Species	Sequence_Hierarchy	Guild	Trophic_Mode
7ec464acdfc20bae234fef3329f09268	Fungi	Ascomycota								Unknown
5af4ea1bd60e28078a1ab9103dda6732	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_spurca		Arbuscular Mycorrhizal	Symbiotroph
d73ffe6d9057eb5c900a4219e0b0e629	Fungi	Basidiomycota	Agaricomycetes							Unknown
4bc5e606b253a0ca5de680300c016c3b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra	SH1526571.09FU	Undefined Saprotroph	Multiple
6b4d91b47759883f634808a93ac977c9	Fungi	Ascomycota	Leotiomycetes	Leotiales	Cochlearomycetaceae	Satchmopsis	Satchmopsis_metrosideri	SH1513315.09FU	Plant Saprotroph	Saprotroph
d1cd43c6ab03f1d21cf5e1f3689cf63b	Fungi	Ascomycota	Dothideomycetes							Unknown
65d8e9dd24ffe10b2d3348276994eefd	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema_nemorosa	SH1485267.09FU	Fungal Parasite	Pathotroph
9e738cc160d137999c6c550d1b51b888	Fungi									Unknown
1871d0e39c08624eedcaf1eba2c82571	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_bhutanensis	SH1871313.09FU	Undefined Saprotroph	Saprotroph
0bcf48fa99efca25dec4d831f6065144	Fungi									Unknown
91e39eceb25cdc9dd5e1d4f097034c5e	Fungi									Unknown
2e647afc278b579148eecccbf3c54491	Fungi									Unknown
b7fb9cf0379319c4c00d5832d1fe4c62	Fungi	Ascomycota	Eurotiomycetes							Unknown
111e9be48c127be4ca90d86e355a5d55	Fungi									Unknown
92c52d5d2ee7ee2a002121dbdbf591fe	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea_nubica	SH1681349.09FU	Animal Pathogen	Pathotroph
8f1574c02de01b7d7ced258a36617ebc	Fungi	Ascomycota								Unknown
ad1e68071451eff535fbc7dcddc48d08	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
0b7a04b7dc25a8b461c54953e514b2eb	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis			Plant Pathogen	Pathotroph
62508e72bf63a10c748defe7658343ab	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea_nubica	SH1681349.09FU	Animal Pathogen	Pathotroph
7e197f82cb2b43815e77102fbc27e8e0	Fungi	Basidiomycota	Tremellomycetes							Unknown
70061d1587ab0b06a45a145ebd293cc5	Fungi									Unknown
eae1d543c80339915bb30750b68995f4	Fungi									Unknown
0429ea4425651b873f26bdada4d2c255	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
2adbfbc5a25a11348f1527b5cdc5ee8f	Fungi									Unknown
f29a71e87f8a8d3f85170e7157ba79a5	Fungi	Ascomycota								Unknown
dc522b199afef4ee81136ecfe337808f	Fungi	Ascomycota	Dothideomycetes	Pleosporales						Unknown
35a7b15c894a5334eb64ab10f3c6807a	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium			Fungal Parasite	Pathotroph
f585c3de5c249524884a277c913a0130	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae					Multiple
7175cc388d3530b3ccb5e03030a8205b	Fungi									Unknown
7e7d5e6f98cfe59bf7339a5578bf53bf	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella			Undefined Saprotroph	Multiple
d64082b4ec6bca42bb9328c570a6926f	Fungi	Basidiomycota	Agaricomycetes							Unknown
a7195b8386cbe7818a73abb6f502e9a9	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae				Unknown	Saprotroph
63d8d5e48773c9f61bcd20e73cbb2c7d	Fungi									Unknown
6e15864e3021c9d1d422bdaadb412c7d	Fungi									Unknown
f50df33ce07a67b69863d8c01085aa7d	Fungi	Ascomycota								Unknown
04de2e43f90bf56dd0ac62e1398cad99	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra	SH1526571.09FU	Undefined Saprotroph	Multiple
d1f46bbb4996e5336cf16deb8dfd41a7	Fungi	Basidiomycota								Unknown
2fe34830a624978fc39f5f4f08274e6d	Fungi	Basidiomycota	Agaricomycetes							Unknown
257380df252cdeeda460104952078b45	Fungi									Unknown
48860c0ffd2b5ab503a5183cb6d2c34a	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon_dermatis	SH1556070.09FU		Multiple
05287aeef9e02ba17e1277e33138d18f	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidiaceae_gen_Incertae_sedis	Ceratobasidiaceae_sp	SH2010503.09FU		Multiple
f225cd55071029b256b8568e6ab699a1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta	SH1513070.09FU	Plant Saprotroph	Multiple
c409e9fc3a27e12c9ffc381aa22a1215	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Vacuiphoma	Vacuiphoma_bulgarica	SH1531712.09FU	Animal Parasite	Multiple
efc89b532c10ecd4dc807f1eb60f85ea	Fungi	Basidiomycota	Tremellomycetes							Unknown
18f33b267ce24fdc403f38c9ebbe12f3	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
deefdaf41bb79728b7b2efed3fd051eb	Fungi	Basidiomycota	Agaricomycetes							Unknown
2089cbf735c258475baae2b5f829754c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta	SH1513070.09FU	Plant Saprotroph	Multiple
5d3fda6f6dbe7ffe49114dd013788b70	Fungi									Unknown
087e4f02ef8a8b8f53a8607b66c4b808	Fungi									Unknown
a9593cb8cfc87ffdc638974cc41bee23	Fungi	Basidiomycota	Agaricomycetes							Unknown
3d63b575b8dabaaf0ab98e5565bc795f	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
f65efd955d17f8865f245dd3f5197414	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea_nubica	SH1681349.09FU	Animal Pathogen	Pathotroph
f0dda91927578404d82c61b201df5f6c	Fungi	Ascomycota								Unknown
1e11068fee91b8acdcfbae352b003dfd	Fungi	Basidiomycota	Agaricomycetes							Unknown
50eb3435309a082b7180bc67a31f1d38	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrospora			Epiphyte	Multiple
98b992c5c94def772001568c67f6065b	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae				Unknown	Multiple
f02a9f6ac8cb3fb105872f4d9d436455	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra	SH1526571.09FU	Undefined Saprotroph	Multiple
028003b4c829bca2c519412c80ca78ad	Fungi									Unknown
4f796e2002d4dbd3fb9b6035082339cc	Fungi	Basidiomycota	Agaricomycetes							Unknown
722b7cbff20c31610ad627ff20900e73	Fungi	Ascomycota	Dothideomycetes	Pleosporales						Unknown
576fb0c96ce20e9faea4ef28b759d42d	Fungi									Unknown
a26f716604f93407a8bc591e3b56b782	Fungi									Unknown
311c465779ec95db02b0a560f7b6544e	Fungi	Basidiomycota								Unknown
a48102ab4e2fead78f2b436802fcc310	Fungi	Basidiomycota								Unknown
7efb02ca4544d80e734d99338e6ae1aa	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi	SH2073586.09FU	Undefined Saprotroph	Saprotroph
ec3e207c3e46d17a3facf3456e735e3e	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta	SH1513070.09FU	Plant Saprotroph	Multiple
11ba268e5e3a6639f6679abaf8d2da0b	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae					Multiple
f382bea844154496fcb2ff7b915b3872	Fungi	Ascomycota	Eurotiomycetes							Unknown
8a003fd080bba07eb82db3e5f34d941e	Fungi	Basidiomycota	Tremellomycetes							Unknown
5cf7ddd128341f6c8ad99c4f8b9c81fa	Fungi	Ascomycota	Leotiomycetes							Unknown
3ae270b6f221f2eefd1293ec3e43c0c5	Fungi									Unknown
7563a31e12d4b1d287b22273cdd2840e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pseudodidymellaceae	Mycodidymella	Mycodidymella_aesculi	SH1532551.09FU	Plant Pathogen	Pathotroph
da9f63144f256177dc00ec0179cfa033	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae				Unknown	Multiple
522a0002193c161ce9d380b5e151eef9	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis	SH1366784.09FU		Multiple
216b88d52e06c28f5eb5ac2cb921f914	Fungi	Ascomycota								Unknown
2acfecccb63e9c815c593a572b8830e4	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium			Undefined Saprotroph	Saprotroph
b5104dfe8ad15db9c41b8d583f68d354	Fungi	Ascomycota								Unknown
1060919538c488840d16086c170287b5	Fungi	Basidiomycota								Unknown
80ba906a165aa11593919245ebf61ac5	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	Solicoccozyma_aeria	SH1334237.09FU	Undefined Saprotroph	Multiple
8ea8f621c8c83abb26474877a9f72f2f	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium			Undefined Saprotroph	Saprotroph
2eff8f0cc14f5445fcbbb397141cbfe0	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_escuderoi	SH2073586.09FU	Undefined Saprotroph	Saprotroph
776b435647b6c90f2a9ec5b41965387c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta	SH1513070.09FU	Plant Saprotroph	Multiple
87386ae9f027dc95f2ec1d6f3b961180	Fungi	Ascomycota								Unknown
43ffc101b8a9a468f761b8420634ee09	Fungi									Unknown
da408a81d336dd32e6f9327d78b38910	Fungi	Basidiomycota								Unknown
c7ea65469582df2930e9234e4e8a93c0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia			Plant Pathogen	Multiple
d3b498ea7b80e1ff5bbc105dc4153864	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis			Arbuscular Mycorrhizal	Symbiotroph
675671d4e1c7088d0a732102266211eb	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Pseudoteratosphaeria	Pseudoteratosphaeria_perpendicularis	SH1707967.09FU	Plant Pathogen	Multiple
7aa5c0c33fc99670f154b3924f331b43	Fungi	Basidiomycota	Agaricomycetes							Unknown
02562c32df7b9e71054cc0608b495504	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Calvatia	Calvatia_fragilis	SH1464228.09FU	Undefined Saprotroph	Saprotroph
b2f3483dded1d69c7e5be50968c51263	Fungi	Basidiomycota								Unknown
149a6557aa29968b0ef33583515b6413	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
598421b7f54c9fe699726a4c00cde3f7	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae					Multiple
61c7554d6443f90cd1715c83c6950b4d	Fungi	Ascomycota								Unknown
ae7970687d212009733a50e995b72de0	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema			Fungal Parasite	Pathotroph
aa9c23513cdf5d62210ce59c9c73d03c	Fungi	Ascomycota	Dothideomycetes							Unknown
a756d29433c1325aa95e0da3426feff1	Fungi									Unknown
3f1f20ccdb0377a10880dca10632456b	Fungi	Ascomycota								Unknown
a59096c849dfeea8081c91a3ca46b6c9	Fungi	Ascomycota								Unknown
8aae53bcb8ea0c3d5dc1d64ff3f05d4c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Septoriella	Septoriella_rosae	SH1719645.09FU	Plant Saprotroph	Saprotroph
653f42e2f2ee524fde7ca3daaf252af3	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra	SH1526571.09FU	Undefined Saprotroph	Multiple
02504f00669567df4b641dd39839af14	Fungi									Unknown
2907884998d89826557a64621078813a	Fungi	Basidiomycota								Unknown
f881b978a299d79d03aeee2ef367416d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Septoriella			Plant Saprotroph	Saprotroph
8916b93639086fe76b50a456178e4e3c	Fungi	Basidiomycota	Tremellomycetes							Unknown
aa634aca1fa23f4203a7af94db802a6b	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae					Multiple
555456692d836aea60c3b4699da7bb46	Fungi	Basidiomycota								Unknown
d9958ed5287720ce91cec14be7499d03	Fungi									Unknown
3ec96acad0686727c2e5b9996bf2ca4f	Fungi									Unknown
c12e5e015afc2bee4126732b66389260	Fungi	Basidiomycota								Unknown
10b6a7b261de87bc5bac33a6a4b1658c	Fungi	Ascomycota								Unknown
56a8b8d6c546196ff5bcf141eca4d2df	Fungi	Ascomycota								Unknown
d2485fa9e92bab71742f8937628ae134	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
f710c784530742a1d17cc6d96e9db4cb	Fungi									Unknown
805f483624e716c5ad25c8dd8e325993	Fungi	Ascomycota								Unknown
2e3030792d85bf469f177d44088c4c5b	Fungi	Basidiomycota								Unknown
de2c1c3604be1074d62f142077740d8d	Fungi	Basidiomycota								Unknown
4ff0af540f5b3f0ebbbd4dca5d7cb7c4	Fungi	Ascomycota								Unknown
063a06db9998af0641da78307c90316d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pseudodidymellaceae	Mycodidymella	Mycodidymella_aesculi	SH1532551.09FU	Plant Pathogen	Pathotroph
ff43b4861f1263c60e50e794268ff706	Fungi	Basidiomycota								Unknown
0fe7bc2c7f17de455f429c8a16492c18	Fungi									Unknown
bf59c141a3cc9cecbe9109f66a306218	Fungi	Ascomycota								Unknown
099713669d1d859adf7ea20a59adda51	Fungi	Basidiomycota								Unknown
c0ba4d1d5e58c07f569d2554839367ed	Fungi									Unknown
144dcae0d5c18af889dca459e94ce6fd	Fungi	Basidiomycota								Unknown
ef926e5574bb3357111e76ea56b0cf68	Fungi	Ascomycota								Unknown
688e6b129b5f3f441d2539ae9bcf8042	Fungi	Basidiomycota	Tremellomycetes							Unknown
4bb200da47fd85641539ab073aa2eb14	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis			Arbuscular Mycorrhizal	Symbiotroph
4179ccca9cf6e7783e7df7ad2d89bdec	Fungi	Ascomycota								Unknown
072f6e12047a78b92cbc1bfc936c6e24	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium_desertorum	SH1478243.09FU	Dung Saprotroph	Saprotroph
6b24b1c6c06b2a9f78c469343fac8e68	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Pseudoteratosphaeria	Pseudoteratosphaeria_perpendicularis	SH1707967.09FU	Plant Pathogen	Multiple
aaaab7eb9e6bf1c14b46ca7fe125fc57	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae				Unknown	Saprotroph
d01f744b3676b9c7f8e825a85404197d	Fungi	Basidiomycota								Unknown
ba3b5146a728bf69bca958d3aefebf39	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema_nemorosa	SH1485267.09FU	Fungal Parasite	Pathotroph
86c6fb34b831d8b1107c52629a4f4c8d	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium			Fungal Parasite	Pathotroph
e6ebfee156eddb08c149e85217c4e946	Fungi	Basidiomycota	Microbotryomycetes	Kriegeriales	Kriegeriaceae	Phenoliferia	Phenoliferia_psychrophenolica	SH1676849.09FU	Undefined Saprotroph	Saprotroph
ef02fc7710a8b3e1a04f6a98b8f6368c	Fungi	Ascomycota								Unknown
3997f210ef26764340d2101e21f8b086	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum_sporotrichoides	SH1556031.09FU		Saprotroph
53870cdb0f6fb03c86743fad717e36f9	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
eca82e7688f981c3aa4e7d1faf11c2c9	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Linnemannia	Linnemannia_camargensis	SH1366784.09FU		Multiple
06e0cd50ff27dc3a1f9f87fe7b1cab50	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella			Undefined Saprotroph	Multiple
f5bd12ce819c3b2d9203e466343bbd66	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius			Ectomycorrhizal	Symbiotroph
0418c07d486f9c0721e55075ac59725b	Fungi									Unknown
956ee292227b01e83d315a400e2069ee	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
1271766e4d176ff8507ab579cbc0c007	Fungi	Ascomycota	Eurotiomycetes							Unknown
db6063b25463c7f335168358677e0e60	Fungi									Unknown
7e2094839766efbd9b0ffbfc3cc2cf5d	Fungi	Basidiomycota								Unknown
d360f1b7a6a207632b0fc2622e3147df	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Pseudoteratosphaeria			Plant Pathogen	Multiple
f01b567361163b119ea7a09f3e6342be	Fungi	Basidiomycota								Unknown
cf9da0a3e5e179f45bc62d303a1cf741	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Fonsecaea	Fonsecaea_nubica	SH1681349.09FU	Animal Pathogen	Pathotroph
7b20751662dbdeb4677e9f236ea2965f	Fungi									Unknown
08a00e5b5a7646b69bb544af421251e4	Fungi	Basidiomycota								Unknown
64a81b6d6fb9d7e4cd2c5aa4d1b8c0bd	Fungi	Basidiomycota								Unknown
73824028a5a4cd8359e59b77f6d87e46	Fungi	Ascomycota								Unknown
12c01b4612cae41829196868b473e424	Fungi	Ascomycota								Unknown
164d894fa9d4364e1b7d06f4925289f0	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
45bf46d215fca9f3666257f2a8d21f2d	Fungi	Basidiomycota								Unknown
b365f681e8074ed061544eb3160fbe2e	Fungi	Ascomycota								Unknown
b74e58b68b934526ce39a63e56139a33	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae					Multiple
16eacdb983c0e4cd689259d6886e93dd	Fungi	Basidiomycota	Tremellomycetes							Unknown
cf18b53bedfdd1de2ff1d2cf3fb745b0	Fungi									Unknown
a18415ca954b6590a82c325af76fd2e9	Fungi									Unknown
613feb1023dc16f62727acba3c516101	Fungi	Ascomycota								Unknown
687b9104fd4dbcd415b008ea3757da6b	Fungi									Unknown
5811e8b9813258b2ab7bbaf6229266b3	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium			Fungal Parasite	Pathotroph
f558db8255f125566a1345ec4d429d31	Fungi	Basidiomycota								Unknown
659e034760bcc0a468eb1e09384d0332	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				Unknown	Multiple
22d262154a73f20ee651a9f45bbfcbd3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria_neglecta	SH1677662.09FU	Wood Saprotroph	Saprotroph
a48d2cf213fcb7b939ccbd8ce3a20c2d	Fungi									Unknown
7643b50133ac5f9b7d34a6b5a36cf586	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Leohumicola	Leohumicola_atra	SH1526571.09FU	Undefined Saprotroph	Multiple
29136f48a4ff317f035e51ceeb297fe9	Fungi									Unknown
f820e783217062ac8c36e986e47ccc56	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium			Fungal Parasite	Pathotroph
4795a676928af7773217057febadcafe	Fungi	Basidiomycota								Unknown
a02640fb131da4f2a206c32025f8996c	Fungi									Unknown
ea93ae6da826adf8e8256b623443dbab	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae				Unknown	Multiple
072bf44b2abb12d4c2557dae04c44e66	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma			Ectomycorrhizal	Multiple
38d9fca4381c523797a4030aa66246b2	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Phlegmacium	Phlegmacium_subfoetens	SH1812302.09FU	Ectomycorrhizal	Symbiotroph
073afc429a42e62511286aadf3ca7533	Fungi									Unknown
7176ea3f5c8a51608ff1d461ac0720dd	Fungi									Unknown
44a26bf90cc8b1c7296bc93ffacd70e5	Fungi	Basidiomycota	Agaricomycetes							Unknown
9f4c65d35c152bcda871087819f572c9	Fungi	Ascomycota								Unknown
3f08ba01e4671ad317b7528365a4762e	Fungi	Basidiomycota								Unknown
bc4cd6b1aaa0c9a7e87963e35c63bde1	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius			Ectomycorrhizal	Symbiotroph
cfd8e184436d0c9f63def99d29952951	Fungi	Ascomycota								Unknown
6bd696936887cc092c9a92c98fc5ea29	Fungi									Unknown
d4fab2d198f9b323e187291a3985a1c6	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae				Undefined Saprotroph	Saprotroph
067f826fe51a7e50abf7f9ed21766af1	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales						Unknown
dda7cef7a1e09d356a2cb5451feae138	Fungi									Unknown
af03c67e05abdce436dea0f127c1af42	Fungi	Basidiomycota	Agaricomycetes							Unknown
c968cc4da8f99b32854e43d54b78d67b	Fungi	Ascomycota								Unknown
ca6bca7044bbafe271d2951bf50aab7c	Fungi	Ascomycota								Unknown
483dd89c6fbc2a02c775c1d6760ce620	Fungi	Basidiomycota	Microbotryomycetes							Unknown
f902a21a664953f5117509d9ba414e5e	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae				Lichenized	Symbiotroph
d99b332c8db8759b791671df6696a5eb	Fungi									Unknown
81a6e4d828e23e2143f6710b0ac9e742	Fungi	Basidiomycota	Agaricomycetes							Unknown
4b50531a7d631a60f09638b18a86bcdc	Fungi	Basidiomycota	Agaricomycetes							Unknown
7f02f38200648cd4090673d82083c86c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Chalara	Chalara_recta	SH1513070.09FU	Plant Saprotroph	Multiple
f638b0baf54a82b36c28d02b8bcf5c6a	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium			Undefined Saprotroph	Multiple
e7359e2a831b07e4caa9b44042a5a455	Fungi	Basidiomycota	Agaricomycetes	Boletales	Rhizopogonaceae	Rhizopogon	Rhizopogon_sp	SH1908290.09FU	Ectomycorrhizal	Symbiotroph
caca4e9e15f1a029083a036a43f639d1	Fungi	Basidiomycota	Agaricomycetes							Unknown
1f11c096452e40bf511d970e3fe77b80	Fungi									Unknown
979e44f4bc201c1231371a9d532fecc1	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora_humicola	SH1415840.09FU	Undefined Saprotroph	Multiple
2a1b59a7bedc02f5f975b77e9a1c03ba	Fungi	Ascomycota								Unknown
61acf70ce9d668a0071bcd469b6a416d	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis					Unknown
7d3f9cd82e4124db7f8d8258de713ce1	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_tsunedae	SH1682696.09FU	Soil Saprotroph	Saprotroph
c5000a20e6e91fd52fa2872934f07363	Fungi	Basidiomycota	Agaricomycetes							Unknown
e698f1f9c422e6d3265c8569cff84bd3	Fungi	Basidiomycota	Agaricomycetes							Unknown
c09e7fc90468366a0d5ddf3e049ec996	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis_angularis	SH1391982.09FU	Undefined Saprotroph	Saprotroph
adf6f70cc131f15970b8f2a4cdc3cda4	Fungi									Unknown
4934020f65e2525e60d089596ad6d72b	Fungi	Basidiomycota	Agaricomycetes							Unknown
33a4baaa75424a346b5672bbc9cda5a8	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
ca9c7e9941371cd9b84ec4dc9761bbc2	Fungi									Unknown
ee3c950e2b409026e6bf13d6101d2466	Fungi									Unknown
6bd61aca4e4ce0f8bab798509cd798cc	Fungi	Ascomycota								Unknown
16f7f3c9feef4c4a26187e0443bde03f	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_bicolor	SH1455679.09FU	Ectomycorrhizal	Symbiotroph
9e1baf1cfb15d3ae0de8a72a46898eaf	Fungi	Basidiomycota	Tremellomycetes							Unknown
503ab5cd4edc87ad0a3fff13de2ba49b	Fungi									Unknown
b534aea26426f9b5e6b55951afad9ba9	Fungi									Unknown
1906b9bfe61f575d36f0f89fc9dd762b	Fungi	Basidiomycota								Unknown
891a4dc553c47fb63eb55441ee2e30ac	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia_tsunedae	SH1682696.09FU	Soil Saprotroph	Saprotroph
9769bc6fe6dd7aaff0a5bd9398b3da00	Fungi	Basidiomycota	Agaricomycetes	Agaricales						Multiple
49f82697d30bbec3864a32261eafd6a8	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
00eba418c986375ca75dd9238be1b882	Fungi									Unknown
e2dee69a2af0744e094914446389f572	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Lyophyllum	Lyophyllum_shimeji	SH1804900.09FU		Multiple
f8dee56e4fa72ffdf460ae75bcec911f	Fungi	Ascomycota								Unknown
0fccc905f96ef9f1a57ca979f918253a	Fungi									Unknown
a814148c6fc0aa2464e4335246d548cb	Fungi	Ascomycota	Leotiomycetes	Helotiales						Unknown
d9d1f38aec156d346fdecd1cc03eba8e	Fungi	Glomeromycota	Glomeromycetes						Arbuscular Mycorrhizal	Symbiotroph
e0477a20ad5a6d02fa6785178b376948	Fungi	Ascomycota	Leotiomycetes	Leotiales	Cochlearomycetaceae	Satchmopsis	Satchmopsis_metrosideri	SH1513315.09FU	Plant Saprotroph	Saprotroph
7d8eba99d30dc5eb58d556d81b6d2569	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Thaxterogaster			Ectomycorrhizal	Symbiotroph
